MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
2014,15,410,410,1,420,420,420,1,44,D2D_RA
2015,13,206,218,3,216,225,225,2,39,D2D_RA
2016,2,369,369,1,377,377,377,1,5,D2D_RA
2017,5,176,176,1,184,184,184,1,14,D2D_RA
2018,15,562,576,3,570,584,584,2,43,D2D_RA
2019,13,585,585,1,593,593,593,1,37,D2D_RA
2020,14,365,393,5,377,400,400,3,42,D2D_RA
2021,14,562,571,2,569,579,579,2,42,D2D_RA
2022,2,48,48,1,56,56,56,1,4,D2D_RA
2023,13,243,243,1,250,250,250,1,39,D2D_RA
2024,1,765,769,2,776,776,776,1,1,D2D_RA
2025,2,579,579,1,588,588,588,1,4,D2D_RA
2026,3,472,472,1,480,480,480,1,7,D2D_RA
2027,13,519,536,4,530,544,544,2,37,D2D_RA
2028,9,607,611,2,619,619,619,1,27,D2D_RA
2029,4,261,265,2,272,272,272,1,11,D2D_RA
2030,16,240,240,1,248,248,248,1,47,D2D_RA
2031,15,549,594,7,560,601,601,5,45,D2D_RA
2032,5,390,394,2,402,402,402,1,14,D2D_RA
2033,8,341,345,2,352,352,352,1,23,D2D_RA
2034,11,448,448,1,456,456,456,1,31,D2D_RA
2035,13,501,505,2,512,512,512,1,39,D2D_RA
2036,10,411,411,1,419,419,419,1,29,D2D_RA
2037,8,698,698,1,705,705,705,1,23,D2D_RA
2038,11,556,560,2,568,568,568,1,31,D2D_RA
2039,1,454,458,2,466,466,466,1,1,D2D_RA
2040,2,740,744,2,752,752,752,1,5,D2D_RA
2041,1,453,457,2,464,464,464,1,2,D2D_RA
2042,11,236,240,2,248,248,248,1,31,D2D_RA
2043,11,575,587,3,585,593,593,2,32,D2D_RA
2044,8,621,625,2,632,632,632,1,23,D2D_RA
2045,7,798,802,2,808,808,808,1,20,D2D_RA
2046,9,456,480,4,464,488,488,3,26,D2D_RA
2047,14,631,635,2,642,642,642,1,40,D2D_RA
2048,13,391,395,2,402,402,402,1,39,D2D_RA
2049,13,660,664,2,672,672,672,1,37,D2D_RA
2050,9,695,699,2,705,705,705,1,26,D2D_RA
2051,3,287,291,2,299,299,299,1,8,D2D_RA
2052,7,297,297,1,305,305,305,1,19,D2D_RA
2053,13,405,409,2,417,417,417,1,39,D2D_RA
2054,16,394,394,1,402,402,402,1,48,D2D_RA
2055,5,425,425,1,433,433,433,1,13,D2D_RA
2056,12,486,490,2,497,497,497,1,35,D2D_RA
2057,6,381,395,3,393,403,403,2,18,D2D_RA
2058,9,450,465,3,459,472,472,2,26,D2D_RA
2059,4,365,369,2,377,377,377,1,10,D2D_RA
2060,11,681,681,1,688,688,688,1,31,D2D_RA
2061,9,544,544,1,552,552,552,1,25,D2D_RA
2062,3,379,379,1,387,387,387,1,9,D2D_RA
2063,2,249,258,2,256,266,266,2,5,D2D_RA
2064,3,305,305,1,313,313,313,1,7,D2D_RA
2065,12,132,136,2,144,144,144,1,34,D2D_RA
2066,1,800,800,1,808,808,808,1,1,D2D_RA
2067,9,733,737,2,744,744,744,1,27,D2D_RA
2068,10,204,208,2,216,216,216,1,28,D2D_RA
2069,7,430,434,2,442,442,442,1,21,D2D_RA
2070,9,613,617,2,624,624,624,1,26,D2D_RA
2071,3,371,371,1,380,380,380,1,9,D2D_RA
2072,8,257,257,1,264,264,264,1,24,D2D_RA
2073,10,462,466,2,476,476,476,1,28,D2D_RA
2074,6,429,442,3,440,452,452,2,17,D2D_RA
2075,16,218,218,1,226,226,226,1,46,D2D_RA
2076,9,301,320,4,314,328,328,2,25,D2D_RA
2077,4,137,146,2,144,152,152,2,12,D2D_RA
2078,6,435,435,1,443,443,443,1,16,D2D_RA
2079,4,569,579,2,577,585,585,2,12,D2D_RA
2080,15,392,392,1,400,400,400,1,43,D2D_RA
2081,13,733,737,2,744,744,744,1,37,D2D_RA
2082,12,814,818,2,824,824,824,1,34,D2D_RA
2083,6,503,507,2,516,516,516,1,16,D2D_RA
2084,13,201,201,1,208,208,208,1,38,D2D_RA
2085,13,226,226,1,233,233,233,1,39,D2D_RA
2086,15,632,632,1,640,640,640,1,43,D2D_RA
2087,2,144,144,1,152,152,152,1,4,D2D_RA
2088,13,402,402,1,409,409,409,1,39,D2D_RA
2089,3,278,291,3,289,299,299,2,9,D2D_RA
2090,9,629,633,2,641,641,641,1,26,D2D_RA
2091,7,151,155,2,161,161,161,1,20,D2D_RA
2092,11,566,584,4,578,592,592,2,31,D2D_RA
2093,15,369,369,1,377,377,377,1,44,D2D_RA
2094,9,686,690,2,696,696,696,1,27,D2D_RA
2095,10,272,282,2,280,290,290,2,28,D2D_RA
2096,8,229,233,2,240,240,240,1,22,D2D_RA
2097,8,554,554,1,561,561,561,1,23,D2D_RA
2098,2,350,368,4,362,376,376,2,5,D2D_RA
2099,1,472,482,2,480,489,489,2,3,D2D_RA
2100,8,735,739,2,744,744,744,1,23,D2D_RA
2101,7,305,305,1,313,313,313,1,19,D2D_RA
2102,9,469,482,3,480,491,491,2,27,D2D_RA
2103,9,510,514,2,522,522,522,1,25,D2D_RA
2104,4,772,776,2,784,784,784,1,10,D2D_RA
2105,10,358,362,2,370,370,370,1,28,D2D_RA
2106,11,460,464,2,472,472,472,1,31,D2D_RA
2107,1,475,475,1,485,485,485,1,2,D2D_RA
2108,9,876,880,2,888,888,888,1,25,D2D_RA
2109,2,270,283,3,281,290,290,2,5,D2D_RA
2110,5,548,552,2,560,560,560,1,13,D2D_RA
2111,13,365,369,2,378,378,378,1,37,D2D_RA
2112,7,265,274,2,272,281,281,2,21,D2D_RA
2113,5,392,402,2,400,411,411,2,13,D2D_RA
2114,10,499,512,3,506,520,520,2,29,D2D_RA
2115,4,388,392,2,400,400,400,1,10,D2D_RA
2116,2,141,163,4,152,170,170,3,5,D2D_RA
2117,13,567,571,2,577,577,577,1,39,D2D_RA
2118,1,311,315,2,323,323,323,1,1,D2D_RA
2119,2,687,691,2,697,697,697,1,4,D2D_RA
2120,5,651,651,1,657,657,657,1,15,D2D_RA
2121,7,71,75,2,80,80,80,1,20,D2D_RA
2122,3,607,611,2,619,619,619,1,8,D2D_RA
2123,7,501,505,2,514,514,514,1,19,D2D_RA
2124,10,230,234,2,240,240,240,1,29,D2D_RA
2125,5,574,578,2,587,587,587,1,13,D2D_RA
2126,1,330,344,3,338,352,352,2,1,D2D_RA
2127,5,492,506,3,504,514,514,2,14,D2D_RA
2128,3,202,202,1,209,209,209,1,8,D2D_RA
2129,13,698,706,2,704,713,713,2,37,D2D_RA
2130,13,480,490,2,488,499,499,2,38,D2D_RA
2131,6,272,272,1,280,280,280,1,16,D2D_RA
2132,4,368,368,1,376,376,376,1,10,D2D_RA
2133,7,383,387,2,396,396,396,1,19,D2D_RA
2134,12,320,320,1,328,328,328,1,34,D2D_RA
2135,4,594,594,1,600,600,600,1,12,D2D_RA
2136,7,84,88,2,96,96,96,1,19,D2D_RA
2137,3,836,840,2,848,848,848,1,7,D2D_RA
2138,11,686,690,2,697,697,697,1,31,D2D_RA
2139,15,402,402,1,410,410,410,1,44,D2D_RA
2140,7,156,160,2,168,168,168,1,20,D2D_RA
2141,16,351,384,6,363,392,392,3,46,D2D_RA
2142,6,204,218,3,216,226,226,2,16,D2D_RA
2143,11,534,563,5,547,570,570,3,31,D2D_RA
2144,5,55,59,2,65,65,65,1,14,D2D_RA
2145,6,142,146,2,153,153,153,1,16,D2D_RA
2146,2,225,234,2,232,241,241,2,6,D2D_RA
2147,15,368,409,6,376,418,418,5,45,D2D_RA
2148,6,515,515,1,525,525,525,1,17,D2D_RA
2149,13,649,675,4,656,682,682,4,37,D2D_RA
2150,4,269,288,4,282,296,296,2,10,D2D_RA
2151,7,582,586,2,593,593,593,1,21,D2D_RA
2152,2,604,626,4,616,633,633,3,4,D2D_RA
2153,4,201,211,2,209,218,218,2,10,D2D_RA
2154,8,326,330,2,337,337,337,1,23,D2D_RA
2155,3,514,514,1,524,524,524,1,8,D2D_RA
2156,7,299,299,1,306,306,306,1,20,D2D_RA
2157,11,140,144,2,152,152,152,1,32,D2D_RA
2158,12,548,562,3,560,571,571,2,36,D2D_RA
2159,5,558,562,2,569,569,569,1,15,D2D_RA
2160,4,526,530,2,538,538,538,1,11,D2D_RA
2161,9,423,427,2,434,434,434,1,27,D2D_RA
2162,2,289,299,2,297,309,309,2,4,D2D_RA
2163,7,627,635,2,633,642,642,2,20,D2D_RA
2164,15,308,312,2,320,320,320,1,43,D2D_RA
2165,8,544,544,1,552,552,552,1,24,D2D_RA
2166,1,524,538,3,536,545,545,2,2,D2D_RA
2167,3,533,537,2,545,545,545,1,9,D2D_RA
2168,15,404,418,3,416,426,426,2,44,D2D_RA
2169,3,91,91,1,96,96,96,1,7,D2D_RA
2170,4,476,490,3,488,497,497,2,12,D2D_RA
2171,9,372,386,3,384,394,394,2,25,D2D_RA
2172,3,678,698,4,689,705,705,3,7,D2D_RA
2173,15,639,651,3,649,657,657,2,45,D2D_RA
2174,10,75,75,1,80,80,80,1,28,D2D_RA
2175,13,329,329,1,337,337,337,1,39,D2D_RA
2176,9,504,514,2,512,522,522,2,26,D2D_RA
2177,15,726,730,2,737,737,737,1,43,D2D_RA
2178,4,221,225,2,232,232,232,1,11,D2D_RA
2179,6,649,658,2,656,664,664,2,18,D2D_RA
2180,7,233,233,1,240,240,240,1,21,D2D_RA
2181,14,405,409,2,417,417,417,1,41,D2D_RA
2182,11,500,504,2,512,512,512,1,32,D2D_RA
2183,16,607,611,2,619,619,619,1,46,D2D_RA
2184,6,530,530,1,539,539,539,1,17,D2D_RA
2185,9,330,344,3,338,352,352,2,26,D2D_RA
2186,7,477,481,2,488,488,488,1,21,D2D_RA
2187,11,193,193,1,200,200,200,1,31,D2D_RA
2188,2,623,627,2,633,633,633,1,6,D2D_RA
2189,2,575,579,2,588,588,588,1,5,D2D_RA
2190,8,616,616,1,624,624,624,1,22,D2D_RA
2191,9,342,370,5,354,378,378,3,27,D2D_RA
2192,12,862,866,2,872,872,872,1,34,D2D_RA
2193,14,684,698,3,696,704,704,2,40,D2D_RA
2194,1,243,243,1,251,251,251,1,2,D2D_RA
2195,4,237,241,2,248,248,248,1,12,D2D_RA
2196,8,744,754,2,752,760,760,2,23,D2D_RA
2197,8,403,403,1,412,412,412,1,24,D2D_RA
2198,8,187,187,1,195,195,195,1,22,D2D_RA
2199,6,583,587,2,596,596,596,1,17,D2D_RA
2200,14,84,88,2,96,96,96,1,40,D2D_RA
2201,12,420,434,3,432,445,445,2,35,D2D_RA
2202,8,291,291,1,300,300,300,1,22,D2D_RA
2203,15,494,498,2,507,507,507,1,43,D2D_RA
2204,13,450,450,1,459,459,459,1,39,D2D_RA
2205,13,485,499,3,497,507,507,2,39,D2D_RA
2206,16,345,345,1,353,353,353,1,46,D2D_RA
2207,3,267,267,1,275,275,275,1,8,D2D_RA
2208,4,409,409,1,417,417,417,1,12,D2D_RA
2209,16,623,627,2,634,634,634,1,47,D2D_RA
2210,1,615,619,2,628,628,628,1,3,D2D_RA
2211,9,554,563,2,561,571,571,2,26,D2D_RA
2212,7,124,138,3,136,144,144,2,20,D2D_RA
2213,14,118,122,2,129,129,129,1,40,D2D_RA
2214,3,243,243,1,249,249,249,1,9,D2D_RA
2215,13,514,523,2,521,530,530,2,39,D2D_RA
2216,16,403,403,1,414,414,414,1,46,D2D_RA
2217,6,745,745,1,752,752,752,1,16,D2D_RA
2218,16,462,466,2,475,475,475,1,46,D2D_RA
2219,15,351,379,5,363,385,385,3,45,D2D_RA
2220,11,250,250,1,258,258,258,1,31,D2D_RA
2221,9,235,243,2,241,251,251,2,25,D2D_RA
2222,7,561,561,1,569,569,569,1,21,D2D_RA
2223,2,504,504,1,512,512,512,1,4,D2D_RA
2224,9,433,433,1,440,440,440,1,27,D2D_RA
2225,12,206,210,2,217,217,217,1,35,D2D_RA
2226,11,616,616,1,624,624,624,1,32,D2D_RA
2227,14,258,282,4,266,290,290,3,40,D2D_RA
2228,15,333,337,2,346,346,346,1,44,D2D_RA
2229,9,351,355,2,364,364,364,1,27,D2D_RA
2230,2,275,288,3,282,296,296,2,5,D2D_RA
2231,14,745,754,2,752,760,760,2,41,D2D_RA
2232,4,600,600,1,608,608,608,1,10,D2D_RA
2233,14,78,82,2,88,88,88,1,40,D2D_RA
2234,7,651,651,1,657,657,657,1,19,D2D_RA
2235,2,690,690,1,696,696,696,1,6,D2D_RA
2236,6,412,416,2,424,424,424,1,18,D2D_RA
2237,12,44,48,2,56,56,56,1,34,D2D_RA
2238,8,425,425,1,433,433,433,1,23,D2D_RA
2239,14,678,682,2,688,688,688,1,42,D2D_RA
2240,5,288,288,1,296,296,296,1,13,D2D_RA
2241,9,712,712,1,720,720,720,1,25,D2D_RA
2242,8,797,801,2,808,808,808,1,23,D2D_RA
2243,9,347,347,1,355,355,355,1,27,D2D_RA
2244,5,398,402,2,411,411,411,1,14,D2D_RA
2245,15,452,456,2,464,464,464,1,44,D2D_RA
2246,14,539,539,1,548,548,548,1,40,D2D_RA
2247,15,426,440,3,434,448,448,2,45,D2D_RA
2248,1,422,440,4,434,448,448,2,1,D2D_RA
2249,12,624,624,1,632,632,632,1,34,D2D_RA
2250,4,443,443,1,452,452,452,1,11,D2D_RA
2251,16,396,400,2,408,408,408,1,48,D2D_RA
2252,3,717,738,4,728,744,744,3,9,D2D_RA
2253,16,555,555,1,562,562,562,1,46,D2D_RA
2254,9,232,242,2,240,249,249,2,26,D2D_RA
2255,15,431,474,7,443,482,482,4,45,D2D_RA
2256,13,344,344,1,352,352,352,1,38,D2D_RA
2257,1,428,442,3,440,451,451,2,3,D2D_RA
2258,15,292,296,2,304,304,304,1,44,D2D_RA
2259,3,446,489,7,458,497,497,4,7,D2D_RA
2260,4,528,538,2,536,546,546,2,10,D2D_RA
2261,10,503,507,2,517,517,517,1,28,D2D_RA
2262,14,348,352,2,360,360,360,1,41,D2D_RA
2263,9,478,482,2,492,492,492,1,25,D2D_RA
2264,15,456,466,2,464,473,473,2,45,D2D_RA
2265,7,477,481,2,489,489,489,1,19,D2D_RA
2266,15,219,219,1,226,226,226,1,43,D2D_RA
2267,1,396,400,2,408,408,408,1,3,D2D_RA
2268,12,504,514,2,512,522,522,2,36,D2D_RA
2269,11,640,640,1,648,648,648,1,32,D2D_RA
2270,2,367,371,2,380,380,380,1,4,D2D_RA
2271,12,413,417,2,425,425,425,1,35,D2D_RA
2272,12,292,329,6,304,337,337,4,34,D2D_RA
2273,11,666,674,2,672,681,681,2,31,D2D_RA
2274,9,556,560,2,568,568,568,1,25,D2D_RA
2275,5,427,427,1,436,436,436,1,14,D2D_RA
2276,2,113,113,1,120,120,120,1,6,D2D_RA
2277,1,460,475,3,473,485,485,2,3,D2D_RA
2278,10,644,648,2,656,656,656,1,29,D2D_RA
2279,5,762,762,1,768,768,768,1,14,D2D_RA
2280,7,556,560,2,568,568,568,1,19,D2D_RA
2281,9,328,328,1,336,336,336,1,26,D2D_RA
2282,1,339,353,3,347,361,361,2,1,D2D_RA
2283,13,612,626,3,624,632,632,2,39,D2D_RA
2284,9,377,377,1,385,385,385,1,26,D2D_RA
2285,7,541,545,2,552,552,552,1,21,D2D_RA
2286,12,219,219,1,226,226,226,1,36,D2D_RA
2287,15,263,267,2,274,274,274,1,45,D2D_RA
2288,8,830,834,2,840,840,840,1,22,D2D_RA
2289,15,180,184,2,192,192,192,1,44,D2D_RA
2290,13,594,618,4,602,626,626,3,37,D2D_RA
2291,5,349,353,2,361,361,361,1,15,D2D_RA
2292,7,820,824,2,832,832,832,1,19,D2D_RA
2293,11,230,234,2,241,241,241,1,31,D2D_RA
2294,12,305,305,1,312,312,312,1,36,D2D_RA
2295,9,507,507,1,516,516,516,1,27,D2D_RA
2296,1,389,402,3,400,410,410,2,3,D2D_RA
2297,9,641,650,2,648,657,657,2,25,D2D_RA
2298,2,138,138,1,144,144,144,1,6,D2D_RA
2299,12,717,721,2,728,728,728,1,34,D2D_RA
2300,1,469,473,2,481,481,481,1,2,D2D_RA
2301,11,477,481,2,489,489,489,1,32,D2D_RA
2302,15,364,368,2,376,376,376,1,44,D2D_RA
2303,16,396,400,2,409,409,409,1,46,D2D_RA
2304,9,322,322,1,329,329,329,1,26,D2D_RA
2305,5,693,697,2,705,705,705,1,13,D2D_RA
2306,4,632,632,1,640,640,640,1,10,D2D_RA
2307,13,467,467,1,475,475,475,1,38,D2D_RA
2308,12,625,625,1,632,632,632,1,36,D2D_RA
2309,2,181,185,2,193,193,193,1,4,D2D_RA
2310,10,484,488,2,496,496,496,1,28,D2D_RA
2311,15,280,290,2,288,298,298,2,45,D2D_RA
2312,4,494,498,2,507,507,507,1,12,D2D_RA
2313,15,231,235,2,241,241,241,1,45,D2D_RA
2314,9,308,331,4,320,339,339,3,25,D2D_RA
2315,6,419,419,1,429,429,429,1,16,D2D_RA
2316,13,325,344,4,338,352,352,2,39,D2D_RA
2317,15,527,531,2,539,539,539,1,44,D2D_RA
2318,2,349,362,3,360,370,370,2,4,D2D_RA
2319,5,401,425,4,409,433,433,3,14,D2D_RA
2320,8,434,443,2,441,453,453,2,23,D2D_RA
2321,5,288,298,2,296,307,307,2,14,D2D_RA
2322,6,426,426,1,433,433,433,1,16,D2D_RA
2323,3,254,258,2,265,265,265,1,8,D2D_RA
2324,9,433,433,1,441,441,441,1,25,D2D_RA
2325,13,134,146,3,144,152,152,2,38,D2D_RA
2326,12,285,289,2,297,297,297,1,36,D2D_RA
2327,14,436,440,2,448,448,448,1,41,D2D_RA
2328,9,187,187,1,194,194,194,1,25,D2D_RA
2329,3,625,625,1,632,632,632,1,9,D2D_RA
2330,15,274,274,1,282,282,282,1,44,D2D_RA
2331,3,486,490,2,497,497,497,1,9,D2D_RA
2332,5,303,307,2,314,314,314,1,14,D2D_RA
2333,10,202,210,2,208,217,217,2,29,D2D_RA
2334,13,362,386,4,370,393,393,3,37,D2D_RA
2335,7,611,634,4,618,641,641,3,21,D2D_RA
2336,13,523,537,3,531,545,545,2,38,D2D_RA
2337,7,525,529,2,536,536,536,1,21,D2D_RA
2338,10,427,441,3,435,452,452,2,28,D2D_RA
2339,1,391,395,2,403,403,403,1,2,D2D_RA
2340,5,449,449,1,457,457,457,1,15,D2D_RA
2341,4,450,450,1,458,458,458,1,11,D2D_RA
2342,11,418,418,1,426,426,426,1,32,D2D_RA
2343,13,688,688,1,696,696,696,1,37,D2D_RA
2344,7,199,203,2,211,211,211,1,19,D2D_RA
2345,14,503,507,2,514,514,514,1,42,D2D_RA
2346,11,264,264,1,272,272,272,1,31,D2D_RA
2347,11,657,657,1,664,664,664,1,33,D2D_RA
2348,16,632,632,1,640,640,640,1,46,D2D_RA
2349,6,588,592,2,600,600,600,1,17,D2D_RA
2350,10,755,755,1,761,761,761,1,28,D2D_RA
2351,14,472,482,2,480,490,490,2,41,D2D_RA
2352,15,418,418,1,426,426,426,1,45,D2D_RA
2353,3,698,698,1,705,705,705,1,8,D2D_RA
2354,8,577,587,2,585,594,594,2,22,D2D_RA
2355,14,218,227,2,225,234,234,2,41,D2D_RA
2356,9,252,266,3,264,273,273,2,25,D2D_RA
2357,15,203,211,2,209,218,218,2,45,D2D_RA
2358,14,64,64,1,72,72,72,1,40,D2D_RA
2359,6,208,218,2,216,226,226,2,17,D2D_RA
2360,7,520,530,2,528,537,537,2,19,D2D_RA
2361,6,217,217,1,224,224,224,1,18,D2D_RA
2362,6,533,547,3,545,554,554,2,16,D2D_RA
2363,6,284,288,2,296,296,296,1,16,D2D_RA
2364,6,236,240,2,248,248,248,1,16,D2D_RA
2365,10,534,538,2,546,546,546,1,30,D2D_RA
2366,14,566,584,4,578,592,592,2,41,D2D_RA
2367,2,259,259,1,267,267,267,1,4,D2D_RA
2368,6,293,307,3,305,315,315,2,17,D2D_RA
2369,2,383,387,2,396,396,396,1,6,D2D_RA
2370,10,377,377,1,385,385,385,1,28,D2D_RA
2371,2,367,386,4,380,394,394,2,6,D2D_RA
2372,12,293,297,2,305,305,305,1,34,D2D_RA
2373,6,121,121,1,128,128,128,1,17,D2D_RA
2374,15,420,467,7,432,475,475,5,43,D2D_RA
2375,16,285,289,2,296,296,296,1,48,D2D_RA
2376,1,438,442,2,452,452,452,1,1,D2D_RA
2377,4,519,523,2,531,531,531,1,12,D2D_RA
2378,8,387,410,4,394,419,419,3,24,D2D_RA
2379,13,866,866,1,872,872,872,1,37,D2D_RA
2380,16,601,610,2,608,617,617,2,46,D2D_RA
2381,14,499,528,5,507,536,536,3,40,D2D_RA
2382,4,476,490,3,488,498,498,2,10,D2D_RA
2383,12,379,379,1,388,388,388,1,35,D2D_RA
2384,12,715,715,1,722,722,722,1,34,D2D_RA
2385,10,469,488,4,482,496,496,2,29,D2D_RA
2386,5,471,475,2,484,484,484,1,13,D2D_RA
2387,5,577,577,1,586,586,586,1,13,D2D_RA
2388,7,322,331,2,329,339,339,2,20,D2D_RA
2389,1,468,472,2,480,480,480,1,2,D2D_RA
2390,3,633,633,1,642,642,642,1,7,D2D_RA
2391,3,593,603,2,601,609,609,2,8,D2D_RA
2392,12,712,712,1,720,720,720,1,35,D2D_RA
2393,16,546,546,1,554,554,554,1,47,D2D_RA
2394,8,229,233,2,240,240,240,1,23,D2D_RA
2395,6,742,746,2,752,752,752,1,17,D2D_RA
2396,6,292,315,4,304,323,323,3,16,D2D_RA
2397,10,341,354,3,352,362,362,2,29,D2D_RA
2398,2,399,403,2,412,412,412,1,5,D2D_RA
2399,2,434,434,1,442,442,442,1,4,D2D_RA
2400,6,287,299,3,297,308,308,2,16,D2D_RA
2401,4,567,584,4,578,592,592,2,10,D2D_RA
2402,4,556,560,2,568,568,568,1,11,D2D_RA
2403,14,319,323,2,334,334,334,1,42,D2D_RA
2404,2,432,442,2,440,449,449,2,5,D2D_RA
2405,8,796,800,2,808,808,808,1,22,D2D_RA
2406,4,239,243,2,250,250,250,1,10,D2D_RA
2407,7,587,587,1,594,594,594,1,21,D2D_RA
2408,16,648,648,1,656,656,656,1,47,D2D_RA
2409,3,440,450,2,448,459,459,2,7,D2D_RA
2410,14,590,594,2,601,601,601,1,40,D2D_RA
2411,11,314,329,3,323,337,337,2,31,D2D_RA
2412,15,383,387,2,393,393,393,1,45,D2D_RA
2413,7,366,400,6,379,408,408,3,20,D2D_RA
2414,16,387,387,1,396,396,396,1,46,D2D_RA
2415,14,249,249,1,258,258,258,1,41,D2D_RA
2416,15,383,387,2,394,394,394,1,43,D2D_RA
2417,9,256,256,1,264,264,264,1,26,D2D_RA
2418,13,377,377,1,384,384,384,1,38,D2D_RA
2419,7,306,306,1,313,313,313,1,21,D2D_RA
2420,4,559,563,2,572,572,572,1,10,D2D_RA
2421,3,304,304,1,312,312,312,1,7,D2D_RA
2422,10,456,466,2,464,476,476,2,29,D2D_RA
2423,4,444,448,2,456,456,456,1,10,D2D_RA
2424,7,832,832,1,840,840,840,1,19,D2D_RA
2425,3,308,322,3,320,332,332,2,7,D2D_RA
2426,4,448,448,1,456,456,456,1,11,D2D_RA
2427,2,442,442,1,449,449,449,1,6,D2D_RA
2428,4,124,138,3,136,144,144,2,11,D2D_RA
2429,11,340,354,3,352,363,363,2,32,D2D_RA
2430,7,597,610,3,608,617,617,2,19,D2D_RA
2431,6,368,368,1,376,376,376,1,16,D2D_RA
2432,13,404,408,2,416,416,416,1,37,D2D_RA
2433,15,722,722,1,728,728,728,1,44,D2D_RA
2434,8,301,314,3,312,323,323,2,24,D2D_RA
2435,8,418,418,1,426,426,426,1,24,D2D_RA
2436,5,425,425,1,433,433,433,1,15,D2D_RA
2437,10,386,386,1,393,393,393,1,29,D2D_RA
2438,13,411,411,1,421,421,421,1,37,D2D_RA
2439,2,585,585,1,592,592,592,1,6,D2D_RA
2440,6,450,450,1,457,457,457,1,17,D2D_RA
2441,10,108,112,2,120,120,120,1,28,D2D_RA
2442,15,501,505,2,513,513,513,1,45,D2D_RA
2443,5,535,539,2,546,546,546,1,13,D2D_RA
2444,12,369,379,2,377,388,388,2,36,D2D_RA
2445,15,481,491,2,489,499,499,2,43,D2D_RA
2446,15,165,169,2,176,176,176,1,43,D2D_RA
2447,4,498,498,1,508,508,508,1,10,D2D_RA
2448,8,785,785,1,792,792,792,1,22,D2D_RA
2449,16,212,234,4,224,242,242,3,46,D2D_RA
2450,14,244,248,2,256,256,256,1,42,D2D_RA
2451,7,240,240,1,248,248,248,1,20,D2D_RA
2452,14,689,698,2,696,704,704,2,41,D2D_RA
2453,6,353,363,2,361,371,371,2,16,D2D_RA
2454,3,370,385,3,379,394,394,2,9,D2D_RA
2455,9,537,537,1,544,544,544,1,27,D2D_RA
2456,8,434,443,2,441,453,453,2,24,D2D_RA
2457,14,572,586,3,584,594,594,2,40,D2D_RA
2458,10,445,459,3,457,467,467,2,29,D2D_RA
2459,10,268,282,3,280,290,290,2,29,D2D_RA
2460,16,419,419,1,426,426,426,1,48,D2D_RA
2461,11,464,474,2,472,482,482,2,31,D2D_RA
2462,15,556,560,2,568,568,568,1,44,D2D_RA
2463,14,595,595,1,601,601,601,1,42,D2D_RA
2464,9,289,312,4,297,320,320,3,26,D2D_RA
2465,2,486,499,3,497,507,507,2,4,D2D_RA
2466,7,219,219,1,226,226,226,1,20,D2D_RA
2467,13,615,619,2,627,627,627,1,38,D2D_RA
2468,7,592,592,1,600,600,600,1,19,D2D_RA
2469,13,632,632,1,640,640,640,1,37,D2D_RA
2470,7,840,840,1,848,848,848,1,19,D2D_RA
2471,1,648,648,1,656,656,656,1,1,D2D_RA
2472,2,418,443,4,427,451,451,3,5,D2D_RA
2473,9,397,424,5,409,432,432,3,25,D2D_RA
2474,10,595,595,1,602,602,602,1,28,D2D_RA
2475,11,570,570,1,579,579,579,1,31,D2D_RA
2476,8,776,776,1,784,784,784,1,22,D2D_RA
2477,8,415,419,2,427,427,427,1,23,D2D_RA
2478,16,498,498,1,506,506,506,1,46,D2D_RA
2479,14,236,240,2,248,248,248,1,40,D2D_RA
2480,8,247,251,2,259,259,259,1,23,D2D_RA
2481,15,345,355,2,353,363,363,2,45,D2D_RA
2482,10,330,339,2,337,347,347,2,29,D2D_RA
2483,2,445,449,2,458,458,458,1,4,D2D_RA
2484,7,492,496,2,505,505,505,1,19,D2D_RA
2485,9,489,489,1,497,497,497,1,26,D2D_RA
2486,15,203,203,1,209,209,209,1,45,D2D_RA
2487,2,295,299,2,309,309,309,1,5,D2D_RA
2488,15,533,537,2,545,545,545,1,44,D2D_RA
2489,2,610,610,1,617,617,617,1,6,D2D_RA
2490,10,268,296,5,281,304,304,3,28,D2D_RA
2491,15,498,498,1,507,507,507,1,44,D2D_RA
2492,11,221,225,2,232,232,232,1,32,D2D_RA
2493,12,409,409,1,417,417,417,1,34,D2D_RA
2494,9,502,506,2,515,515,515,1,25,D2D_RA
2495,11,339,339,1,348,348,348,1,31,D2D_RA
2496,12,347,347,1,357,357,357,1,34,D2D_RA
2497,14,91,91,1,97,97,97,1,42,D2D_RA
2498,16,159,163,2,170,170,170,1,47,D2D_RA
2499,14,512,512,1,520,520,520,1,40,D2D_RA
2500,7,440,450,2,448,457,457,2,19,D2D_RA
2501,16,319,323,2,330,330,330,1,48,D2D_RA
2502,4,531,531,1,539,539,539,1,10,D2D_RA
2503,5,270,283,3,281,289,289,2,15,D2D_RA
2504,5,208,208,1,216,216,216,1,13,D2D_RA
2505,1,493,497,2,504,504,504,1,2,D2D_RA
2506,16,472,482,2,480,490,490,2,47,D2D_RA
2507,14,387,387,1,395,395,395,1,41,D2D_RA
2508,2,670,674,2,681,681,681,1,4,D2D_RA
2509,1,478,482,2,490,490,490,1,1,D2D_RA
