initateRA,firstRA,successRA,retranmission
648,630,-1,10
594,576,-1,10
320,302,-1,10
453,435,-1,10
619,601,-1,10
515,497,-1,10
448,430,-1,10
677,659,-1,10
312,294,-1,10
154,136,-1,10
588,570,-1,10
544,526,-1,10
444,426,-1,10
574,556,-1,10
320,302,-1,10
646,628,-1,10
563,545,-1,10
451,433,-1,10
160,142,-1,10
673,655,-1,10
460,442,-1,10
361,343,-1,10
239,221,-1,10
374,356,-1,10
797,779,-1,10
331,313,-1,10
206,188,-1,10
488,470,-1,10
451,433,-1,10
233,215,-1,10
400,382,-1,10
278,260,-1,10
497,479,-1,10
405,387,-1,10
339,321,-1,10
397,379,-1,10
446,428,-1,10
466,448,-1,10
619,601,-1,10
195,177,-1,10
914,914,919,0
256,238,-1,10
440,422,-1,10
548,530,-1,10
585,567,-1,10
509,491,-1,10
164,146,-1,10
620,602,-1,10
753,735,-1,10
338,320,-1,10
270,252,-1,10
189,171,-1,10
497,479,-1,10
347,329,-1,10
484,466,-1,10
791,773,-1,10
555,537,-1,10
479,461,-1,10
577,559,-1,10
311,293,-1,10
398,380,-1,10
432,414,-1,10
518,500,-1,10
227,209,-1,10
120,102,-1,10
425,407,-1,10
253,235,-1,10
623,605,-1,10
541,523,-1,10
550,532,-1,10
254,236,-1,10
615,597,-1,10
276,258,-1,10
500,482,-1,10
