MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
8656,9,506,506,1,514,514,519,1,25,D2D_RA,
8657,9,501,515,3,513,522,527,2,27,D2D_RA,
8658,14,334,362,5,346,371,376,3,40,D2D_RA,
8659,2,314,314,1,323,323,328,1,4,D2D_RA,
8660,14,395,395,1,406,406,411,1,40,D2D_RA,
8661,5,560,571,2,569,579,584,2,15,D2D_RA,
8662,5,375,392,4,386,400,405,2,14,D2D_RA,
8663,8,500,514,3,512,522,527,2,23,D2D_RA,
8664,3,555,555,1,567,567,572,1,8,D2D_RA,
8665,8,413,417,2,425,425,430,1,22,D2D_RA,
8666,4,117,138,4,128,145,150,3,11,D2D_RA,
8667,14,207,211,2,217,217,222,1,41,D2D_RA,
8668,3,448,448,1,457,457,462,1,9,D2D_RA,
8669,11,360,360,1,368,368,373,1,32,D2D_RA,
8670,7,350,354,2,362,362,367,1,21,D2D_RA,
8671,10,287,291,2,299,299,304,1,29,D2D_RA,
8672,3,459,459,1,470,470,475,1,8,D2D_RA,
8673,7,255,282,5,266,290,295,3,20,D2D_RA,
8674,16,473,473,1,483,483,488,1,46,D2D_RA,
8675,9,289,289,1,298,298,303,1,26,D2D_RA,
8676,1,307,315,3,326,326,331,1,3,D2D_RA,
8677,9,334,352,4,346,360,365,2,26,D2D_RA,
8678,13,314,346,5,322,354,359,4,37,D2D_RA,
8679,3,278,282,2,293,293,298,1,8,D2D_RA,
8680,1,350,354,2,364,364,369,1,2,D2D_RA,
8681,8,816,816,1,824,824,829,1,22,D2D_RA,
8682,14,172,176,2,184,184,189,1,40,D2D_RA,
8683,15,176,176,1,184,184,189,1,43,D2D_RA,
8684,8,123,123,1,129,129,134,1,24,D2D_RA,
8685,2,631,635,2,644,644,649,1,5,D2D_RA,
8686,2,331,331,1,342,342,347,1,6,D2D_RA,
8687,16,140,154,3,152,162,167,2,46,D2D_RA,
8688,5,569,579,2,577,587,592,2,13,D2D_RA,
8689,2,403,411,3,423,423,428,1,6,D2D_RA,
8690,11,260,274,3,272,283,288,2,32,D2D_RA,
8691,9,625,625,1,633,633,638,1,25,D2D_RA,
8692,7,592,592,1,600,600,605,1,21,D2D_RA,
8693,14,217,217,1,224,224,229,1,41,D2D_RA,
8694,4,372,387,3,385,397,402,2,11,D2D_RA,
8695,7,437,456,4,450,464,469,2,21,D2D_RA,
8696,14,231,235,2,243,243,248,1,42,D2D_RA,
8697,13,462,466,2,473,473,478,1,37,D2D_RA,
8698,3,477,496,4,490,504,509,2,9,D2D_RA,
8699,2,576,576,1,586,586,591,1,5,D2D_RA,
8700,9,303,307,2,314,314,319,1,27,D2D_RA,
8701,11,280,280,1,288,288,293,1,33,D2D_RA,
8702,1,386,386,1,396,396,401,1,2,D2D_RA,
8703,5,157,161,2,169,169,174,1,13,D2D_RA,
8704,1,408,408,1,416,416,421,1,2,D2D_RA,
8705,4,656,656,1,664,664,669,1,11,D2D_RA,
8706,2,95,99,2,106,106,111,1,4,D2D_RA,
8707,1,245,249,2,258,258,263,1,2,D2D_RA,
8708,2,597,601,2,610,610,615,1,6,D2D_RA,
8709,10,372,376,2,384,384,389,1,28,D2D_RA,
8710,16,357,361,2,369,369,374,1,48,D2D_RA,
8711,2,476,480,2,490,490,495,1,5,D2D_RA,
8712,4,497,497,1,506,506,511,1,11,D2D_RA,
8713,7,472,472,1,481,481,486,1,21,D2D_RA,
8714,7,261,265,2,273,273,278,1,20,D2D_RA,
8715,10,413,443,5,426,452,457,3,28,D2D_RA,
8716,6,607,611,2,617,617,622,1,17,D2D_RA,
8717,9,229,233,2,241,241,246,1,25,D2D_RA,
8718,13,364,368,2,377,377,382,1,38,D2D_RA,
8719,9,801,801,1,808,808,813,1,25,D2D_RA,
8720,9,437,451,3,449,458,463,2,25,D2D_RA,
8721,14,554,563,2,561,569,574,2,42,D2D_RA,
8722,3,264,264,1,272,272,277,1,9,D2D_RA,
8723,7,467,467,1,475,475,480,1,21,D2D_RA,
8724,14,521,521,1,530,530,535,1,40,D2D_RA,
8725,10,319,323,2,331,331,336,1,29,D2D_RA,
8726,2,736,736,1,744,744,749,1,4,D2D_RA,
8727,8,628,632,2,640,640,645,1,23,D2D_RA,
8728,7,183,187,2,194,194,199,1,19,D2D_RA,
8729,4,320,320,1,329,329,334,1,10,D2D_RA,
8730,9,408,419,2,417,426,431,2,25,D2D_RA,
8731,10,583,595,3,593,604,609,2,30,D2D_RA,
8732,5,762,762,1,768,768,773,1,14,D2D_RA,
8733,1,273,273,1,282,282,287,1,2,D2D_RA,
8734,13,111,115,2,121,121,126,1,37,D2D_RA,
8735,5,716,720,2,728,728,733,1,13,D2D_RA,
8736,1,411,411,1,423,423,428,1,3,D2D_RA,
8737,3,293,297,2,306,306,311,1,9,D2D_RA,
8738,16,793,793,1,800,800,805,1,47,D2D_RA,
8739,7,821,825,2,832,832,837,1,20,D2D_RA,
8740,5,423,427,2,438,438,443,1,14,D2D_RA,
8741,13,621,625,2,633,633,638,1,38,D2D_RA,
8742,11,189,193,2,201,201,206,1,33,D2D_RA,
8743,1,195,195,1,204,204,209,1,3,D2D_RA,
8744,15,310,314,2,323,323,328,1,43,D2D_RA,
8745,16,586,586,1,594,594,599,1,47,D2D_RA,
8746,8,326,330,2,339,339,344,1,23,D2D_RA,
8747,13,568,568,1,576,576,581,1,37,D2D_RA,
8748,12,453,457,2,466,466,471,1,35,D2D_RA,
8749,10,699,699,1,705,705,710,1,28,D2D_RA,
8750,7,349,387,6,361,394,399,4,20,D2D_RA,
8751,15,396,400,2,409,409,414,1,43,D2D_RA,
8752,5,416,426,2,424,436,441,2,14,D2D_RA,
8753,2,406,410,2,420,420,425,1,6,D2D_RA,
8754,1,582,586,2,596,596,601,1,2,D2D_RA,
8755,9,468,472,2,481,481,486,1,25,D2D_RA,
8756,8,744,744,1,752,752,757,1,22,D2D_RA,
8757,1,117,130,3,128,138,143,2,3,D2D_RA,
8758,13,614,632,4,626,640,645,2,39,D2D_RA,
8759,2,440,440,1,449,449,454,1,4,D2D_RA,
8760,3,550,554,2,566,566,571,1,8,D2D_RA,
8761,1,257,257,1,265,265,270,1,3,D2D_RA,
8762,9,514,514,1,521,521,526,1,25,D2D_RA,
8763,13,630,634,2,642,642,647,1,37,D2D_RA,
8764,16,245,249,2,257,257,262,1,47,D2D_RA,
8765,11,529,529,1,537,537,542,1,31,D2D_RA,
8766,6,435,435,1,443,443,448,1,18,D2D_RA,
8767,2,387,387,1,399,399,404,1,5,D2D_RA,
8768,11,371,371,1,379,379,384,1,33,D2D_RA,
8769,11,388,392,2,400,400,405,1,32,D2D_RA,
8770,12,274,274,1,280,280,285,1,36,D2D_RA,
8771,3,168,178,2,176,186,191,2,7,D2D_RA,
8772,15,391,395,2,403,403,408,1,44,D2D_RA,
8773,2,511,515,2,526,526,531,1,4,D2D_RA,
8774,12,400,400,1,409,409,414,1,34,D2D_RA,
8775,2,603,603,1,613,613,618,1,6,D2D_RA,
8776,4,496,521,4,505,530,535,3,10,D2D_RA,
8777,12,370,385,3,379,394,399,2,35,D2D_RA,
8778,14,555,555,1,562,562,567,1,40,D2D_RA,
8779,1,682,682,1,689,689,694,1,3,D2D_RA,
8780,5,753,753,1,760,760,765,1,13,D2D_RA,
8781,9,632,650,3,640,657,662,3,26,D2D_RA,
8782,1,635,635,1,643,643,648,1,1,D2D_RA,
8783,12,278,282,2,291,291,296,1,34,D2D_RA,
8784,11,519,523,2,530,530,535,1,33,D2D_RA,
8785,4,151,155,2,161,161,166,1,10,D2D_RA,
8786,3,731,731,1,738,738,743,1,7,D2D_RA,
8787,7,400,400,1,408,408,413,1,21,D2D_RA,
8788,11,756,760,2,768,768,773,1,31,D2D_RA,
8789,7,457,457,1,465,465,470,1,20,D2D_RA,
8790,11,335,353,4,347,360,365,2,31,D2D_RA,
8791,3,809,809,1,817,817,822,1,7,D2D_RA,
8792,8,592,592,1,601,601,606,1,22,D2D_RA,
8793,3,327,331,2,342,342,347,1,7,D2D_RA,
8794,1,603,603,1,611,611,616,1,2,D2D_RA,
8795,14,266,266,1,274,274,279,1,41,D2D_RA,
8796,10,605,609,2,616,616,621,1,30,D2D_RA,
8797,12,474,474,1,483,483,488,1,35,D2D_RA,
8798,3,612,616,2,624,624,629,1,8,D2D_RA,
8799,1,445,449,2,460,460,465,1,2,D2D_RA,
8800,14,432,432,1,440,440,445,1,42,D2D_RA,
8801,11,231,235,2,241,241,246,1,33,D2D_RA,
8802,1,673,673,1,681,681,686,1,2,D2D_RA,
8803,6,288,288,1,297,297,302,1,16,D2D_RA,
8804,7,286,299,3,297,308,313,2,19,D2D_RA,
8805,10,365,369,2,377,377,382,1,30,D2D_RA,
8806,1,842,842,1,848,848,853,1,2,D2D_RA,
8807,3,404,424,4,418,433,438,2,7,D2D_RA,
8808,7,523,523,1,532,532,537,1,19,D2D_RA,
8809,7,522,522,1,531,531,536,1,19,D2D_RA,
8810,10,354,354,1,363,363,368,1,29,D2D_RA,
8811,7,361,371,2,369,380,385,2,20,D2D_RA,
8812,8,306,315,2,313,321,326,2,24,D2D_RA,
8813,2,170,170,1,179,179,184,1,4,D2D_RA,
8814,9,174,178,2,184,184,189,1,27,D2D_RA,
8815,2,456,456,1,465,465,470,1,5,D2D_RA,
8816,9,518,536,4,530,545,550,2,27,D2D_RA,
8817,4,390,394,2,402,402,407,1,12,D2D_RA,
8818,1,212,226,3,224,235,240,2,2,D2D_RA,
8819,16,307,307,1,315,315,320,1,47,D2D_RA,
8820,2,458,458,1,469,469,474,1,6,D2D_RA,
8821,13,516,520,2,528,528,533,1,38,D2D_RA,
8822,1,251,251,1,261,261,266,1,1,D2D_RA,
8823,2,205,209,2,217,217,222,1,6,D2D_RA,
8824,9,397,401,2,410,410,415,1,27,D2D_RA,
8825,2,292,296,2,305,305,310,1,4,D2D_RA,
8826,14,786,786,1,792,792,797,1,41,D2D_RA,
8827,13,434,443,2,441,454,459,2,39,D2D_RA,
8828,2,399,419,6,429,429,434,1,4,D2D_RA,
8829,1,309,313,2,322,322,327,1,2,D2D_RA,
8830,4,346,346,1,353,353,358,1,11,D2D_RA,
8831,5,609,619,2,617,625,630,2,14,D2D_RA,
8832,2,500,514,3,512,524,529,2,6,D2D_RA,
8833,12,452,456,2,465,465,470,1,35,D2D_RA,
8834,7,568,568,1,577,577,582,1,20,D2D_RA,
8835,3,616,616,1,624,624,629,1,9,D2D_RA,
8836,13,858,858,1,864,864,869,1,37,D2D_RA,
8837,2,762,762,1,768,768,773,1,6,D2D_RA,
8838,10,533,555,4,545,561,566,3,30,D2D_RA,
8839,9,248,258,2,256,267,272,2,26,D2D_RA,
8840,1,619,619,1,628,628,633,1,2,D2D_RA,
8841,13,434,443,2,441,455,460,2,37,D2D_RA,
8842,2,400,416,3,410,425,430,2,4,D2D_RA,
8843,13,223,227,2,233,233,238,1,39,D2D_RA,
8844,1,275,275,1,283,283,288,1,3,D2D_RA,
8845,10,247,251,2,258,258,263,1,30,D2D_RA,
8846,3,473,483,2,481,494,499,2,7,D2D_RA,
8847,15,320,331,2,329,339,344,2,43,D2D_RA,
8848,6,438,467,5,451,474,479,3,17,D2D_RA,
8849,9,168,168,1,176,176,181,1,25,D2D_RA,
8850,3,291,291,1,303,303,308,1,7,D2D_RA,
8851,13,488,498,2,496,507,512,2,38,D2D_RA,
8852,15,236,240,2,248,248,253,1,43,D2D_RA,
8853,15,481,481,1,490,490,495,1,43,D2D_RA,
8854,16,497,497,1,505,505,510,1,47,D2D_RA,
8855,9,327,339,3,337,348,353,2,25,D2D_RA,
8856,4,341,354,3,352,364,369,2,11,D2D_RA,
8857,14,145,145,1,152,152,157,1,42,D2D_RA,
8858,13,537,537,1,545,545,550,1,38,D2D_RA,
8859,12,174,178,2,186,186,191,1,34,D2D_RA,
8860,11,114,114,1,120,120,125,1,32,D2D_RA,
8861,9,464,464,1,472,472,477,1,27,D2D_RA,
8862,14,718,722,2,729,729,734,1,40,D2D_RA,
8863,15,332,336,2,344,344,349,1,44,D2D_RA,
8864,14,198,202,2,208,208,213,1,42,D2D_RA,
8865,2,366,370,2,382,382,387,1,4,D2D_RA,
8866,4,107,107,1,114,114,119,1,11,D2D_RA,
8867,7,545,545,1,553,553,558,1,20,D2D_RA,
8868,6,345,345,1,353,353,358,1,18,D2D_RA,
8869,15,709,713,2,720,720,725,1,43,D2D_RA,
8870,8,233,242,2,240,250,255,2,24,D2D_RA,
8871,13,467,480,3,474,488,493,2,37,D2D_RA,
8872,12,99,99,1,104,104,109,1,36,D2D_RA,
8873,12,264,274,2,272,281,286,2,34,D2D_RA,
8874,3,639,643,2,652,652,657,1,8,D2D_RA,
8875,14,493,497,2,505,505,510,1,41,D2D_RA,
8876,14,125,129,2,136,136,141,1,42,D2D_RA,
8877,12,316,330,3,328,340,345,2,34,D2D_RA,
8878,11,477,481,2,488,488,493,1,33,D2D_RA,
8879,10,508,512,2,521,521,526,1,29,D2D_RA,
8880,9,566,570,2,578,578,583,1,25,D2D_RA,
8881,13,645,649,2,657,657,662,1,37,D2D_RA,
8882,3,573,577,2,585,585,590,1,9,D2D_RA,
8883,15,493,497,2,504,504,509,1,44,D2D_RA,
8884,3,444,464,4,458,473,478,2,8,D2D_RA,
8885,3,218,218,1,226,226,231,1,8,D2D_RA,
8886,6,436,440,2,449,449,454,1,17,D2D_RA,
8887,3,420,435,3,433,447,452,2,8,D2D_RA,
8888,1,493,497,2,508,508,513,1,1,D2D_RA,
8889,15,313,313,1,320,320,325,1,45,D2D_RA,
8890,14,231,235,2,244,244,249,1,40,D2D_RA,
8891,8,445,449,2,457,457,462,1,24,D2D_RA,
8892,15,117,121,2,128,128,133,1,44,D2D_RA,
8893,4,692,696,2,704,704,709,1,12,D2D_RA,
8894,3,114,114,1,121,121,126,1,7,D2D_RA,
8895,10,438,442,2,451,451,456,1,28,D2D_RA,
8896,11,493,497,2,505,505,510,1,32,D2D_RA,
8897,3,584,584,1,592,592,597,1,9,D2D_RA,
8898,15,347,347,1,355,355,360,1,44,D2D_RA,
8899,12,303,307,2,316,316,321,1,34,D2D_RA,
8900,8,365,369,2,378,378,383,1,24,D2D_RA,
8901,12,317,321,2,330,330,335,1,35,D2D_RA,
8902,16,320,331,2,329,337,342,2,48,D2D_RA,
8903,7,666,682,3,672,689,694,3,21,D2D_RA,
8904,7,487,491,2,500,500,505,1,19,D2D_RA,
8905,11,428,432,2,441,441,446,1,32,D2D_RA,
8906,12,706,706,1,713,713,718,1,35,D2D_RA,
8907,10,659,659,1,666,666,671,1,29,D2D_RA,
8908,2,402,402,1,413,413,418,1,5,D2D_RA,
8909,9,163,163,1,170,170,175,1,25,D2D_RA,
8910,5,546,571,4,554,580,585,3,13,D2D_RA,
8911,1,415,419,2,431,431,436,1,3,D2D_RA,
8912,3,398,402,2,413,413,418,1,9,D2D_RA,
8913,6,330,330,1,338,338,343,1,18,D2D_RA,
8914,11,521,545,4,529,554,559,3,32,D2D_RA,
8915,4,662,666,2,673,673,678,1,12,D2D_RA,
8916,2,225,225,1,234,234,239,1,4,D2D_RA,
8917,3,396,400,2,410,410,415,1,8,D2D_RA,
8918,4,181,185,2,193,193,198,1,10,D2D_RA,
8919,14,189,203,3,201,209,214,2,41,D2D_RA,
8920,1,149,153,2,161,161,166,1,3,D2D_RA,
8921,15,96,96,1,104,104,109,1,44,D2D_RA,
8922,10,591,595,2,605,605,610,1,28,D2D_RA,
8923,3,259,259,1,269,269,274,1,8,D2D_RA,
8924,7,394,394,1,400,400,405,1,21,D2D_RA,
8925,12,245,249,2,257,257,262,1,34,D2D_RA,
8926,1,411,427,5,439,439,444,1,1,D2D_RA,
8927,3,429,433,2,442,442,447,1,9,D2D_RA,
8928,16,467,467,1,474,474,479,1,47,D2D_RA,
8929,4,418,432,3,426,440,445,2,11,D2D_RA,
8930,13,748,752,2,760,760,765,1,37,D2D_RA,
8931,11,303,307,2,314,314,319,1,33,D2D_RA,
8932,15,541,570,5,554,577,582,3,45,D2D_RA,
8933,6,434,458,4,442,467,472,3,16,D2D_RA,
8934,16,513,513,1,521,521,526,1,47,D2D_RA,
8935,16,551,555,2,563,563,568,1,48,D2D_RA,
8936,1,479,491,4,502,502,507,1,2,D2D_RA,
8937,5,588,592,2,600,600,605,1,15,D2D_RA,
8938,6,410,410,1,419,419,424,1,17,D2D_RA,
8939,1,346,346,1,354,354,359,1,1,D2D_RA,
8940,1,547,547,1,556,556,561,1,1,D2D_RA,
8941,11,475,498,4,482,507,512,3,32,D2D_RA,
8942,12,217,226,2,224,233,238,2,35,D2D_RA,
8943,11,107,107,1,112,112,117,1,33,D2D_RA,
8944,4,218,218,1,226,226,231,1,12,D2D_RA,
8945,14,329,329,1,337,337,342,1,41,D2D_RA,
8946,12,391,395,2,405,405,410,1,34,D2D_RA,
8947,5,413,456,7,426,464,469,4,14,D2D_RA,
8948,1,563,563,1,574,574,579,1,3,D2D_RA,
8949,4,348,352,2,362,362,367,1,10,D2D_RA,
8950,7,163,163,1,169,169,174,1,20,D2D_RA,
8951,2,790,794,2,800,800,805,1,5,D2D_RA,
8952,8,535,539,2,549,549,554,1,24,D2D_RA,
8953,1,594,594,1,603,603,608,1,3,D2D_RA,
8954,2,591,595,2,604,604,609,1,4,D2D_RA,
8955,10,522,522,1,530,530,535,1,29,D2D_RA,
8956,10,564,568,2,577,577,582,1,28,D2D_RA,
8957,10,512,512,1,521,521,526,1,30,D2D_RA,
8958,4,524,539,3,537,547,552,2,12,D2D_RA,
8959,3,583,587,2,597,597,602,1,8,D2D_RA,
8960,1,551,555,2,564,564,569,1,3,D2D_RA,
8961,14,500,504,2,513,513,518,1,40,D2D_RA,
8962,10,455,459,2,466,466,471,1,28,D2D_RA,
8963,16,189,202,3,200,210,215,2,47,D2D_RA,
8964,1,417,417,1,427,427,432,1,3,D2D_RA,
8965,2,497,497,1,508,508,513,1,4,D2D_RA,
8966,14,335,339,2,348,348,353,1,40,D2D_RA,
8967,8,318,322,2,331,331,336,1,22,D2D_RA,
8968,6,371,371,1,380,380,385,1,17,D2D_RA,
8969,12,644,683,6,656,689,694,5,36,D2D_RA,
8970,3,606,610,2,618,618,623,1,8,D2D_RA,
8971,1,766,770,2,776,776,781,1,3,D2D_RA,
8972,4,473,473,1,481,481,486,1,11,D2D_RA,
8973,9,451,475,4,458,485,490,3,27,D2D_RA,
8974,5,376,376,1,384,384,389,1,15,D2D_RA,
8975,12,159,163,2,169,169,174,1,35,D2D_RA,
8976,10,609,609,1,617,617,622,1,28,D2D_RA,
8977,16,330,330,1,337,337,342,1,46,D2D_RA,
8978,7,747,747,1,753,753,758,1,19,D2D_RA,
8979,13,60,64,2,72,72,77,1,37,D2D_RA,
8980,2,592,592,1,600,600,605,1,6,D2D_RA,
8981,3,179,179,1,187,187,192,1,8,D2D_RA,
8982,7,549,553,2,560,560,565,1,21,D2D_RA,
8983,5,465,465,1,473,473,478,1,14,D2D_RA,
8984,8,341,369,5,352,379,384,3,22,D2D_RA,
8985,8,545,545,1,553,553,558,1,24,D2D_RA,
8986,15,536,536,1,544,544,549,1,45,D2D_RA,
8987,7,326,330,2,340,340,345,1,19,D2D_RA,
8988,4,794,794,1,800,800,805,1,11,D2D_RA,
8989,12,349,353,2,361,361,366,1,35,D2D_RA,
8990,2,462,466,2,476,476,481,1,5,D2D_RA,
8991,14,377,387,2,385,394,399,2,41,D2D_RA,
8992,3,374,378,2,387,387,392,1,7,D2D_RA,
8993,2,785,785,1,792,792,797,1,4,D2D_RA,
8994,2,360,360,1,369,369,374,1,4,D2D_RA,
8995,2,459,459,1,471,471,476,1,4,D2D_RA,
8996,4,314,314,1,322,322,327,1,11,D2D_RA,
8997,5,248,248,1,256,256,261,1,14,D2D_RA,
8998,12,548,552,2,560,560,565,1,35,D2D_RA,
8999,15,263,267,2,275,275,280,1,44,D2D_RA,
9000,7,658,658,1,665,665,670,1,20,D2D_RA,
9001,7,147,147,1,154,154,159,1,19,D2D_RA,
9002,9,600,600,1,608,608,613,1,26,D2D_RA,
9003,3,292,307,3,305,316,321,2,9,D2D_RA,
9004,7,318,322,2,331,331,336,1,19,D2D_RA,
9005,10,148,152,2,160,160,165,1,29,D2D_RA,
9006,3,544,544,1,553,553,558,1,7,D2D_RA,
9007,2,645,649,2,658,658,663,1,5,D2D_RA,
9008,1,226,226,1,235,235,240,1,3,D2D_RA,
9009,5,299,299,1,308,308,313,1,14,D2D_RA,
9010,1,537,537,1,546,546,551,1,2,D2D_RA,
9011,7,447,451,2,460,460,465,1,19,D2D_RA,
9012,10,219,219,1,227,227,232,1,29,D2D_RA,
9013,12,363,363,1,370,370,375,1,36,D2D_RA,
9014,8,665,665,1,672,672,677,1,22,D2D_RA,
9015,16,599,603,2,609,609,614,1,46,D2D_RA,
9016,3,172,176,2,185,185,190,1,7,D2D_RA,
9017,8,350,369,4,363,379,384,2,23,D2D_RA,
9018,5,483,483,1,492,492,497,1,15,D2D_RA,
9019,2,542,546,2,555,555,560,1,5,D2D_RA,
9020,3,457,457,1,466,466,471,1,9,D2D_RA,
9021,4,448,448,1,457,457,462,1,11,D2D_RA,
9022,15,430,456,5,441,464,469,3,45,D2D_RA,
9023,16,654,658,2,665,665,670,1,46,D2D_RA,
9024,3,353,353,1,364,364,369,1,7,D2D_RA,
9025,2,496,496,1,506,506,511,1,4,D2D_RA,
9026,15,185,185,1,192,192,197,1,43,D2D_RA,
9027,15,186,186,1,193,193,198,1,43,D2D_RA,
9028,11,275,275,1,284,284,289,1,31,D2D_RA,
9029,12,178,178,1,186,186,191,1,35,D2D_RA,
9030,1,730,730,1,737,737,742,1,2,D2D_RA,
9031,13,473,473,1,481,481,486,1,38,D2D_RA,
9032,16,435,448,3,442,457,462,2,47,D2D_RA,
9033,1,220,224,2,232,232,237,1,3,D2D_RA,
9034,3,573,577,2,586,586,591,1,7,D2D_RA,
9035,12,223,227,2,234,234,239,1,34,D2D_RA,
9036,7,437,441,2,450,450,455,1,20,D2D_RA,
9037,2,517,521,2,531,531,536,1,5,D2D_RA,
9038,4,553,553,1,561,561,566,1,11,D2D_RA,
9039,2,307,307,1,317,317,322,1,5,D2D_RA,
9040,1,176,195,3,184,205,210,3,1,D2D_RA,
9041,5,459,459,1,466,466,471,1,15,D2D_RA,
9042,11,511,515,2,523,523,528,1,33,D2D_RA,
9043,15,539,539,1,547,547,552,1,45,D2D_RA,
9044,15,175,179,2,185,185,190,1,45,D2D_RA,
9045,9,428,432,2,440,440,445,1,26,D2D_RA,
9046,15,579,587,2,585,594,599,2,45,D2D_RA,
9047,14,184,194,2,192,201,206,2,42,D2D_RA,
9048,11,466,475,2,473,483,488,2,31,D2D_RA,
9049,16,539,562,4,546,570,575,3,48,D2D_RA,
9050,2,201,201,1,209,209,214,1,4,D2D_RA,
9051,8,266,266,1,273,273,278,1,23,D2D_RA,
9052,10,434,449,3,443,457,462,2,30,D2D_RA,
9053,1,248,258,2,256,266,271,2,3,D2D_RA,
9054,13,373,377,2,385,385,390,1,37,D2D_RA,
9055,1,304,304,1,314,314,319,1,2,D2D_RA,
9056,3,684,698,3,696,706,711,2,7,D2D_RA,
9057,1,352,352,1,361,361,366,1,3,D2D_RA,
9058,7,663,667,2,673,673,678,1,20,D2D_RA,
9059,14,396,411,3,409,419,424,2,41,D2D_RA,
9060,2,656,666,2,664,674,679,2,6,D2D_RA,
9061,8,643,643,1,651,651,656,1,22,D2D_RA,
9062,2,406,410,2,421,421,426,1,4,D2D_RA,
9063,7,262,266,2,274,274,279,1,20,D2D_RA,
9064,5,286,314,5,298,324,329,3,13,D2D_RA,
9065,9,389,403,3,401,412,417,2,27,D2D_RA,
9066,3,442,442,1,453,453,458,1,8,D2D_RA,
9067,10,203,203,1,210,210,215,1,28,D2D_RA,
9068,16,455,459,2,467,467,472,1,46,D2D_RA,
9069,10,478,482,2,490,490,495,1,29,D2D_RA,
9070,3,468,472,2,481,481,486,1,7,D2D_RA,
9071,3,427,427,1,436,436,441,1,9,D2D_RA,
9072,14,266,266,1,274,274,279,1,42,D2D_RA,
9073,8,280,280,1,289,289,294,1,22,D2D_RA,
9074,1,312,312,1,321,321,326,1,2,D2D_RA,
9075,3,481,481,1,490,490,495,1,9,D2D_RA,
9076,1,426,426,1,437,437,442,1,2,D2D_RA,
9077,1,287,291,2,301,301,306,1,2,D2D_RA,
9078,5,262,275,3,273,283,288,2,13,D2D_RA,
9079,3,313,313,1,322,322,327,1,7,D2D_RA,
9080,7,182,186,2,192,192,197,1,21,D2D_RA,
9081,5,383,387,2,396,396,401,1,13,D2D_RA,
9082,13,285,322,6,296,329,334,4,39,D2D_RA,
9083,15,383,387,2,396,396,401,1,43,D2D_RA,
9084,13,338,338,1,345,345,350,1,37,D2D_RA,
9085,14,453,467,3,465,475,480,2,40,D2D_RA,
9086,2,480,480,1,490,490,495,1,6,D2D_RA,
9087,10,174,178,2,185,185,190,1,28,D2D_RA,
9088,6,639,643,2,650,650,655,1,18,D2D_RA,
9089,16,320,320,1,329,329,334,1,47,D2D_RA,
9090,4,433,433,1,441,441,446,1,11,D2D_RA,
9091,9,104,104,1,112,112,117,1,25,D2D_RA,
9092,4,388,392,2,401,401,406,1,10,D2D_RA,
9093,6,456,467,2,465,474,479,2,18,D2D_RA,
9094,2,330,330,1,340,340,345,1,6,D2D_RA,
9095,3,206,210,2,218,218,223,1,7,D2D_RA,
9096,7,383,387,2,394,394,399,1,21,D2D_RA,
9097,4,572,576,2,584,584,589,1,12,D2D_RA,
9098,1,389,393,2,402,402,407,1,3,D2D_RA,
9099,1,226,226,1,236,236,241,1,1,D2D_RA,
9100,7,227,227,1,234,234,239,1,19,D2D_RA,
9101,14,399,403,2,413,413,418,1,40,D2D_RA,
9102,10,677,681,2,688,688,693,1,28,D2D_RA,
9103,1,369,369,1,380,380,385,1,1,D2D_RA,
9104,12,449,449,1,456,456,461,1,36,D2D_RA,
9105,13,482,482,1,490,490,495,1,38,D2D_RA,
9106,8,413,427,3,425,435,440,2,23,D2D_RA,
9107,1,605,619,3,617,628,633,2,3,D2D_RA,
9108,6,589,602,3,600,609,614,2,18,D2D_RA,
9109,7,574,586,3,584,593,598,2,20,D2D_RA,
9110,15,353,363,2,361,371,376,2,43,D2D_RA,
9111,9,605,619,3,617,628,633,2,25,D2D_RA,
9112,8,271,275,2,284,284,289,1,22,D2D_RA,
9113,3,421,425,2,434,434,439,1,7,D2D_RA,
9114,2,465,465,1,475,475,480,1,5,D2D_RA,
9115,3,484,488,2,496,496,501,1,9,D2D_RA,
9116,3,762,762,1,768,768,773,1,9,D2D_RA,
9117,13,484,488,2,497,497,502,1,37,D2D_RA,
9118,8,171,171,1,178,178,183,1,24,D2D_RA,
9119,16,344,344,1,352,352,357,1,48,D2D_RA,
9120,15,433,456,4,440,465,470,3,43,D2D_RA,
9121,8,236,240,2,248,248,253,1,23,D2D_RA,
9122,13,250,250,1,256,256,261,1,39,D2D_RA,
9123,3,491,491,1,503,503,508,1,7,D2D_RA,
9124,3,395,395,1,405,405,410,1,9,D2D_RA,
9125,13,505,505,1,513,513,518,1,39,D2D_RA,
9126,2,52,56,2,64,64,69,1,4,D2D_RA,
9127,12,87,91,2,97,97,102,1,34,D2D_RA,
9128,10,119,123,2,129,129,134,1,28,D2D_RA,
9129,13,412,416,2,425,425,430,1,38,D2D_RA,
9130,12,314,314,1,322,322,327,1,35,D2D_RA,
9131,7,519,523,2,532,532,537,1,20,D2D_RA,
9132,9,406,410,2,418,418,423,1,27,D2D_RA,
9133,15,339,353,3,347,361,366,2,44,D2D_RA,
9134,14,614,618,2,625,625,630,1,40,D2D_RA,
